3.999316394e-01, 1.285035372e+00, 1.194826663e-01, -7.338781357e-01, -1.216459513e+00, 6.055091619e-01, 1.769285798e-01, -4.323960543e-01, -1.782312274e+00, -1.109737277e+00, -1.673127651e+00, 1.026940942e-01, -2.006753445e+00, -9.430860281e-01, 7.815883160e-01, -3.892751634e-01, -6.696588993e-01, -1.503712654e+00, -2.338369370e+00, 9.687894583e-01, -4.299397767e-01, -7.589129806e-01, -1.161489487e+00, -4.054099619e-01, 9.871525168e-01, -1.386251211e+00, -5.910752416e-01, 3.603436351e-01, 4.237602353e-01, 1.110915542e-01, 6.178010702e-01, 1.951072812e+00
-1.360046417e-01, 1.893572807e-01, -9.906161577e-04, 4.055117667e-01, -1.471240968e-01, -1.014680982e+00, 1.003336072e+00, -5.817326307e-01, -1.561926126e+00, 1.228303671e+00, 2.052034616e+00, 7.845272422e-01, -2.693774104e-01, 7.456619143e-01, -8.269699216e-01, 1.179805040e+00, -3.793321550e-01, 9.728208184e-02, -3.911918104e-01, -7.550204396e-01, 1.460770071e-01, -1.054942131e+00, 9.378128648e-01, 1.239449739e+00, 3.921511769e-01, -3.801313639e-01, 7.236816287e-01, 9.642201066e-01, 4.926936626e-01, 1.376416385e-01, -1.028267264e+00, 8.214783072e-01
-3.809802234e-01, -6.440929770e-01, 1.814666092e-01, -1.118300319e+00, 1.381540895e+00, -6.722203493e-01, 2.949219644e-01, -3.089456856e-01, -2.934111059e-01, -6.764316559e-02, 2.363132685e-01, -4.359067082e-01, -6.224870086e-01, 1.354074180e-01, 2.563144565e-01, -9.697937369e-01, 1.064756662e-01, 2.384694815e+00, -1.137527347e+00, -3.292200267e-01, 7.712112665e-01, -1.028609276e+00, -5.101447701e-01, -1.487413764e+00, -6.117458344e-01, -6.213877201e-01, 9.464643002e-01, -1.907276988e+00, 1.610251069e+00, 4.834711254e-01, 2.292345166e-01, -8.052498102e-01
-6.375683844e-02, 1.055687189e+00, 1.019479275e+00, -2.555043399e-01, 1.199296787e-01, -7.354063988e-01, 7.098298669e-01, -7.594580054e-01, 6.601979136e-01, 2.541608214e-01, -6.658348441e-01, 1.505212903e+00, 8.005942106e-01, 4.565571249e-01, 1.341631293e+00, 4.435026050e-01, 7.681786418e-01, -5.546448231e-01, -2.069071680e-01, -1.158883423e-01, 4.355978668e-01, 9.535478354e-01, -7.778603435e-01, 1.389258265e+00, -1.494958699e-01, -1.694503129e-01, 5.425369143e-01, -1.796709299e+00, 8.805547953e-01, -4.778182209e-01, 3.495945334e-01, 4.273361862e-01
-4.699016511e-01, 5.482066870e-01, 3.088635504e-01, 3.557164073e-01, -4.616749883e-01, -4.833486080e-01, -3.561075777e-02, -9.005187452e-02, -3.833387792e-01, -1.251692414e+00, -2.575541437e-01, 1.811576128e+00, -3.018530607e-01, 5.929697752e-01, -2.624845982e+00, -1.047498226e+00, 7.493880391e-01, 1.733503342e+00, -5.339220762e-01, -3.732424080e-01, 3.681616783e-01, -9.719168544e-01, -8.176465053e-05, -8.367857933e-01, -3.169155717e-01, 6.065042019e-01, 1.692403197e+00, 1.801088572e+00, 2.682294250e-01, -1.454203844e+00, 1.607331634e+00, 7.149323225e-01
-2.309689999e+00, -7.963276505e-01, 1.019809961e+00, -6.257842779e-01, 1.325671315e+00, 7.143365145e-01, -4.161597490e-01, -1.105166674e+00, -1.030057669e-01, -2.179635167e-01, 4.998831749e-01, -1.550208777e-01, 1.062744856e+00, 8.642949462e-01, -1.211412326e-01, -1.608486295e+00, 1.543365121e+00, 1.008117557e+00, 2.322885245e-01, -3.246381581e-01, -1.166605353e+00, 9.666756392e-01, -5.151287317e-01, 3.805793524e-01, 1.933124214e-01, -1.492723465e+00, 1.466369033e+00, -4.473287463e-01, 8.037649989e-01, 3.828142881e-01, 7.347831726e-01, 1.670678854e+00
2.282000065e+00, 2.301910222e-01, 3.879613280e-01, 1.221698880e+00, 9.479553998e-02, -2.210714340e+00, 1.047663018e-01, 8.172436804e-02, 1.186289072e+00, -6.771517396e-01, -3.621035814e-01, 9.544221759e-01, 7.965207696e-01, -5.935788155e-01, -2.678817883e-02, 1.201102510e-01, -1.581144571e+00, 5.699590445e-01, -5.765806437e-01, 7.875984907e-01, 5.767843127e-01, 6.060171723e-01, 2.988113165e-01, 3.294140100e-01, 1.035927653e+00, -6.822743416e-01, 1.256481767e+00, -2.530110598e+00, -1.628102176e-02, -9.534692764e-01, 3.364233971e+00, -4.526811540e-01
-2.008070469e+00, -1.434815824e-01, 8.550320864e-01, 2.480136752e-01, -1.081980586e+00, -5.011782050e-01, 2.469565123e-01, -7.164332271e-02, -5.090579987e-01, -1.229549885e+00, -1.275498152e+00, 9.115689397e-01, -8.919347525e-01, 3.497618064e-02, -3.185314417e+00, -2.835363150e-01, 1.217308939e-01, 5.862984657e-01, 3.198582232e-01, -3.030189574e-01, 3.119169235e+00, -2.022426367e+00, -1.685307920e-01, -6.231474280e-01, -6.624572277e-01, 2.388210148e-01, 5.824638605e-01, -3.807925060e-02, 1.400898457e+00, 4.853310883e-01, -3.289006352e-01, -2.220157981e-01
8.766408563e-01, -4.210824370e-01, -5.374782681e-01, 4.651660323e-01, -8.765562177e-01, 1.239595294e+00, -9.370856881e-01, 1.480321646e+00, 6.373184919e-01, 4.424516559e-01, -1.716155052e+00, 3.723204136e-01, -2.804619968e-01, -8.414713144e-01, 1.266092539e+00, -4.434349537e-01, -1.459205151e+00, -1.313921332e+00, 1.286396742e+00, 2.233817816e+00, -7.178426981e-01, 4.584607184e-01, -1.370631695e+00, 1.558457851e+00, -5.235334039e-01, 5.688771009e-01, 7.647995353e-01, -6.217868924e-01, 3.148480356e-01, -2.047828436e+00, 7.730936259e-02, -1.280537963e+00
7.310446501e-01, 1.516118646e+00, 1.370928407e+00, -1.092354059e+00, -1.059368253e+00, 1.083835587e-01, 9.493059516e-01, 1.278824449e+00, -3.464816213e-01, -1.121750474e+00, -3.584381640e-01, 2.056325912e+00, -1.795577407e-01, 1.209147200e-01, 2.598326802e-01, -4.816839099e-01, -1.175427914e+00, -1.585544348e+00, -1.793835759e+00, 7.712211460e-02, 2.954464257e-01, 2.021074295e+00, -1.646905303e+00, -7.304551005e-01, 1.367074132e+00, 2.276780128e+00, -1.225872278e+00, 3.498992324e-01, 5.520103127e-02, 7.442235947e-01, -1.266269386e-01, -2.412360311e-01
