8.142454177e-02, -1.913486838e+00, -1.847513914e-01, -1.117669940e-01, -8.538380861e-01, 1.581234783e-01, 8.383795619e-01, -2.586549997e+00, 1.161040068e+00, 2.943877876e-01, -1.078076959e+00, 9.236303568e-01, -2.790765762e-01, 1.101491600e-02, 7.434098721e-01, -1.501576304e-01, -6.099910736e-01, -4.206466079e-01, 4.984313250e-02, -2.688522100e+00, 9.584532976e-01, 1.949757814e+00, 8.228639960e-01, -5.759616494e-01, 1.044124126e+00, 8.926775455e-01, 5.395203233e-01, 4.582019150e-01, -8.667721152e-01, -1.232754469e+00, -6.482114792e-01, -3.764948249e-01
9.407580495e-01, 1.875788569e-01, 4.792703688e-01, -1.213666916e+00, 8.290039301e-01, -2.513599157e+00, 6.750121713e-02, -8.552188873e-01, 8.452870846e-01, 6.163004041e-01, -1.988940477e+00, -1.854305506e+00, -4.916467145e-02, -1.450008154e+00, 1.495133527e-02, -1.769212842e+00, 3.749620616e-01, 1.100708619e-01, -6.242494583e-01, 4.168013036e-01, 8.325930238e-01, -2.365249246e-01, 1.197576165e+00, -3.478557467e-01, -6.109461188e-01, 1.215688884e-01, -3.229623437e-01, -3.163926601e-01, -1.372140765e+00, 1.978735447e+00, -4.987109005e-01, -2.814041972e-01
-7.409699559e-01, 3.385730833e-02, 3.734348714e-01, 2.013822496e-01, 1.408270121e+00, -1.820733190e+00, 1.664716125e+00, 3.194212198e+00, -7.073544711e-02, 1.009569168e+00, 1.335593686e-02, 9.521215558e-01, 1.185747981e-01, -2.240993500e+00, -1.286421895e+00, 2.266742468e+00, 6.522285938e-02, -1.803429246e+00, 2.849427164e-01, -1.016600013e+00, -2.620854676e-01, -1.196808696e+00, 5.291205645e-01, 8.164618611e-01, 1.301097393e+00, 7.332634181e-02, 1.192994341e-01, 6.085764766e-01, -9.564749002e-01, -2.419898361e-01, -1.675704420e-01, 1.554666162e+00
1.737056375e-01, 1.234863251e-01, -1.495539069e+00, 2.328638792e+00, 1.838378072e+00, 1.612706482e-01, 1.064795628e-01, -2.880601287e-01, 6.985204816e-01, 1.563717239e-02, -2.987618446e-01, -1.013093829e+00, 7.853579521e-01, 1.301387310e+00, 2.607748806e-01, 4.116597772e-01, -2.186489999e-01, -3.142645955e-01, -8.089575171e-01, 8.492729068e-01, -2.272481441e+00, -2.335209250e-01, 2.199802160e+00, -1.356605172e+00, -6.396659017e-01, -9.832913280e-01, -8.663336039e-01, 1.484929085e+00, -1.891547918e+00, 1.353804946e+00, -2.413346767e+00, -1.244928598e+00
2.148953676e-01, -6.332749724e-01, -1.717509508e+00, 1.557585955e+00, -4.433920383e-01, -6.621716619e-01, -5.372047424e-01, -5.141113997e-01, 5.745225027e-02, -8.578490019e-01, 1.350332499e+00, 8.261162639e-01, 5.378239155e-01, -1.095443606e+00, -8.676411211e-02, 6.023175716e-01, 1.409904242e+00, -9.627674222e-01, 7.886756063e-01, 1.142295524e-01, -5.639814734e-01, -4.472918343e-03, 1.157678604e+00, 3.431823254e-01, -5.351116657e-01, 9.378618598e-01, -3.667188808e-02, -1.540435255e-01, -2.581502795e-01, -3.115436733e-01, 6.520172358e-01, -7.104629278e-01
-1.015614271e+00, 7.792677283e-01, -9.212104082e-01, 1.109083891e+00, 1.817810297e+00, -5.078404546e-01, -1.054626107e+00, -1.836003512e-01, 2.054308206e-01, -4.502649009e-01, -1.728677392e+00, 4.371848702e-01, 7.338696122e-01, -1.250444293e+00, -1.724603295e+00, 1.493318528e-01, 1.043273568e+00, 1.377253652e+00, 2.676576376e-01, -8.434714675e-01, 1.245218143e-01, -4.920388758e-01, -2.232783735e-01, 2.252101421e+00, 3.129625320e-01, 3.717279136e-01, 9.444378018e-01, -5.721354485e-01, -1.480912805e+00, -4.357101023e-01, 9.515579343e-01, -8.821845055e-02
-3.103827834e-01, 1.134837747e+00, -2.026210874e-01, -1.209922552e+00, -9.816169143e-01, -5.767166018e-01, -9.971635789e-02, -1.993017048e-01, -5.044370294e-01, 6.195191145e-01, 9.022446871e-01, 1.496331692e+00, -1.319289923e+00, -1.676125824e-01, -8.845348358e-01, 7.789699733e-02, 1.762899011e-01, -5.791173577e-01, -7.863101363e-01, 2.448009729e+00, 7.759402692e-02, -5.248250365e-01, -9.571934938e-01, -1.286275983e+00, 7.424240112e-01, 1.325961709e+00, -3.356864452e+00, 9.470819235e-01, 5.773916245e-01, 8.653696179e-01, 8.721456528e-01, -3.765283823e-01
-9.223272800e-01, 7.741340995e-01, -1.182753667e-01, -2.496860772e-01, -6.031174660e-01, 2.441739887e-01, 4.592471570e-02, -1.947492242e+00, 5.580013990e-01, 2.110869408e+00, 9.385527968e-01, -8.944479823e-01, -1.137789965e+00, 2.147224993e-01, -1.677978635e+00, 1.013995647e+00, -9.302313328e-01, -1.519178510e+00, -5.533615351e-01, 1.259549022e+00, -2.152060986e+00, 7.483642548e-02, 6.584683806e-02, -9.913116097e-01, 8.561784625e-01, 1.820934564e-01, 3.688255325e-02, 1.243808031e+00, -2.218522549e+00, 1.182426453e+00, -1.439740509e-01, -3.519823253e-01
-2.676502466e-01, 4.219594598e-01, 2.505537570e-01, -1.523205042e+00, 1.232007027e+00, -1.724844813e+00, -3.397946656e-01, 1.215070248e+00, 1.643672585e+00, -9.493695498e-01, -1.624646187e+00, 5.514523387e-01, -6.404650807e-01, -9.511044621e-01, -7.588183284e-01, -1.054060102e+00, -1.478388786e+00, 8.671876192e-01, -4.431276321e-01, 1.386866122e-01, 2.397485524e-01, 1.265734196e+00, -6.398978233e-01, -3.987052739e-01, 1.881006956e-01, 1.589434147e+00, 2.697800994e-01, -5.171878934e-01, 6.728636622e-01, -1.008923292e+00, -5.273780227e-01, 2.369807512e-01
1.751639605e+00, -5.514334440e-01, -7.137425542e-01, 1.233483329e-01, -8.454822302e-01, -5.256491899e-01, 3.666332960e-01, 1.396388888e+00, 6.803454161e-01, 1.364706904e-01, -1.179392576e+00, -5.976106524e-01, -1.084503531e+00, -3.305229187e+00, -7.455170155e-01, -2.701338530e-01, 1.618706942e+00, -7.209073305e-01, -1.701726317e+00, -7.909795642e-01, 4.575939775e-01, 9.702772498e-01, -2.298100144e-01, -1.175627112e+00, -1.085175872e+00, -7.315000892e-01, 3.572348654e-01, -9.287872314e-01, -2.766911983e-01, -8.516884446e-01, -9.332853556e-01, -1.126255751e+00
5.789457560e-01, 2.046292782e+00, 1.088408232e+00, -7.927677035e-02, -7.534470558e-01, 3.407775164e-01, -4.151929021e-01, 2.141314030e+00, 6.800549030e-01, 6.192244291e-01, 1.105768323e+00, 2.197117090e+00, -1.395463467e+00, 1.590648055e+00, 3.162891269e-01, -1.336839437e+00, 1.014758110e+00, -4.582244456e-01, 8.428583741e-01, 2.886956215e+00, 1.101105809e+00, 1.364730597e-01, -1.275329828e+00, -8.101979494e-01, -3.769555390e-01, 2.972781360e-01, -1.362260461e+00, -5.335350633e-01, -9.547537565e-02, -4.557597041e-01, 2.761290967e-01, 1.807485819e-01
-1.262754202e-01, 5.450716615e-01, -2.403919995e-01, 5.066057444e-01, -5.222975016e-01, 2.432163507e-01, -2.126220465e+00, -1.029938459e+00, -3.400679529e-01, 1.425009727e+00, 3.304188550e-01, 1.906839609e-01, 5.003181696e-01, -6.985568404e-01, -9.623450041e-01, -1.036819667e-01, 1.463709325e-01, 2.137669086e+00, 2.316651642e-01, 1.801962376e+00, 6.642021537e-01, 2.304570228e-01, -1.545268416e+00, -2.463711426e-02, -1.267442226e+00, -2.617069185e-01, -1.502225637e+00, -6.087854505e-01, 1.308822632e+00, -5.575966835e-01, 4.203434289e-01, 1.422719240e+00
5.390245095e-02, -4.043574333e-01, 2.908501029e-01, -3.554174900e-01, -4.955357015e-01, -1.622505307e+00, 3.744538426e-01, 3.784162402e-01, -2.136292458e+00, 9.825356007e-01, -3.871338964e-01, 9.978387356e-01, -6.407822371e-01, 6.635687351e-01, -4.234856069e-01, 5.881544948e-01, -3.441131353e+00, -1.848019361e+00, 2.634562850e-01, 4.538320601e-01, -1.366476417e+00, -3.702954948e-01, -1.012986064e+00, 1.636816382e+00, -9.641640782e-01, -1.245017171e+00, -6.092157960e-01, 1.692027688e+00, -3.500370681e-01, -6.175752878e-01, 4.944026470e-01, -3.632893264e-01
1.316843033e+00, -8.071234822e-01, -2.847161293e-01, -9.381718934e-02, -4.725123644e-01, 5.326997042e-01, -4.943552315e-01, 9.756326675e-01, 2.348151684e+00, 1.462515831e+00, -3.785894811e-01, 3.831124902e-01, -4.118636996e-02, 8.666475415e-01, -3.558695912e-01, 1.287875056e+00, 4.903880954e-01, -3.551013768e-01, 8.256236911e-01, 5.773807168e-01, -1.398034096e+00, -5.886444449e-01, -2.124637127e+00, -2.954385281e-01, 7.821775675e-01, -3.448496163e-01, 1.258311033e+00, 1.092329144e+00, -3.731104136e-01, -2.387765884e+00, 1.735449553e+00, 1.564414203e-01
9.764982462e-01, 2.088209867e+00, -1.161223412e+00, -1.295027018e+00, -3.801834583e-01, -7.698247433e-01, 1.757834554e-01, -6.219039559e-01, 1.002777576e+00, 6.224146113e-02, 1.205525637e+00, 3.862409294e-01, -1.602482080e+00, 2.128053665e+00, 6.539608836e-01, 1.786230683e+00, 3.342649937e-01, 1.275383532e-01, 1.090886474e+00, -1.908691525e+00, -1.206965595e-01, -9.555850178e-02, 7.039858699e-01, 9.567948580e-01, 1.350850940e+00, -1.796707869e+00, -5.161681175e-01, 1.521108031e+00, 1.112700999e-01, -1.018511295e+00, -1.220517159e+00, 1.631567836e+00
1.115115523e+00, -4.428721219e-02, -2.600203156e-01, 6.458760500e-01, -7.302998900e-01, 6.959646940e-02, 1.620722413e+00, 1.797456294e-01, 6.386549473e-01, 5.651325583e-01, -1.250377417e+00, -1.621032715e+00, 3.233222067e-01, 3.297236860e-01, 2.315483570e+00, -6.307280660e-01, -6.946529150e-01, -7.574636340e-01, 5.945411921e-01, 5.365182757e-01, -1.263310075e+00, 1.493060231e+00, -1.110896230e+00, 3.186392486e-01, -4.815098643e-01, 3.529118299e-01, 2.789919078e-01, -7.283425331e-01, 5.525703430e-01, -2.714282647e-02, 4.711096883e-01, -1.687549204e-01
1.252465725e+00, 1.040791154e+00, -4.503761232e-01, -4.943118095e-01, 1.103466749e+00, -2.026887089e-01, -7.472776175e-01, -1.290832996e+00, 7.467449456e-02, -8.723219037e-01, -1.219262600e+00, -1.881340861e+00, -1.805873156e+00, -8.341563940e-01, 1.207181718e-02, 1.745914102e+00, -3.983986676e-01, -1.290256143e+00, 7.888033986e-01, -5.718120337e-01, -1.615714788e+00, -9.101055562e-02, 8.066357970e-01, 6.224660873e-01, -1.439794451e-01, -8.227586150e-01, 1.733751297e-01, 2.159567475e-01, 6.911739707e-01, -6.104480848e-02, 8.020979166e-02, -1.744360447e+00
8.850572705e-01, -8.419028521e-01, -6.343323588e-01, -1.251425266e+00, -3.655962050e-01, 7.339999080e-01, -4.847249985e-01, 7.002312541e-01, -5.408676341e-02, -3.755981922e-01, -4.061662555e-01, 9.415270090e-01, -1.639687866e-01, 3.068505824e-01, -1.529121637e+00, 4.062124789e-01, -3.441623151e-01, -1.377240755e-02, -5.285708904e-01, 6.367422342e-01, -2.030845642e+00, 1.049082875e+00, 2.112011671e+00, 1.777384162e+00, 5.170138478e-01, -7.741589546e-01, -1.057758689e+00, -6.591558456e-01, 1.368576407e+00, 5.750171542e-01, 6.121070981e-01, 6.288545132e-01
6.946060658e-01, -1.305940747e-01, -5.499462485e-01, 4.439806640e-01, -3.416878283e-01, -7.131490111e-01, 1.940774918e-01, -1.920213342e+00, 4.269081354e-01, -1.153750300e+00, -1.217097044e+00, 2.012689829e+00, -1.923478097e-01, 1.064065456e+00, -3.845077381e-02, -1.059025764e+00, 1.512167931e+00, -3.923022151e-01, -1.961990356e+00, -9.099789262e-01, -1.032929063e+00, 1.337974906e+00, -1.714108735e-01, -1.176844001e+00, 5.116030574e-01, -1.357967108e-01, -3.432974219e-01, -2.459822178e+00, -5.816785097e-01, -1.139756918e+00, -1.724411964e+00, -1.064229488e+00
-3.574931622e-01, -2.785816789e-01, -9.430078864e-01, -9.416852891e-02, 7.021880150e-01, 1.498108506e+00, -1.550862491e-01, 2.958179414e-01, 1.667168856e+00, 2.300453782e-01, 7.296368480e-01, -1.224672794e+00, 9.190389514e-01, -1.552070528e-01, -5.098019838e-01, 2.191804409e+00, -5.687648058e-01, 4.260735810e-01, -8.716638088e-01, 2.683195770e-01, 9.426110387e-01, -4.422622919e-01, -1.116542339e+00, -1.313383728e-01, 1.692457438e+00, -2.580963969e-01, -2.634375095e-01, -2.587048113e-01, -3.367138207e-01, 2.781463861e-01, -3.218241036e-01, 1.266289115e+00
7.301098853e-02, 1.072008967e+00, 1.397582054e+00, -4.464845359e-01, 5.614129305e-01, 1.106901526e+00, -1.531506777e-01, -1.279195398e-01, -4.076112509e-01, -1.410631239e-01, 8.271524310e-01, -5.239389837e-02, -4.139480889e-01, -1.687880754e-01, -7.033052444e-01, -9.547577500e-01, 1.684815288e+00, 7.062205076e-01, -2.884699106e-01, -6.136546731e-01, 8.815496564e-01, -5.296240449e-01, 2.876495719e-01, 2.869610786e-01, -2.077145815e+00, -1.387201309e+00, -6.220774055e-01, -6.235234737e-01, -9.500835538e-01, 2.123365700e-01, -8.203849792e-01, -6.864690185e-01
